2019-01-15 12:06:12.956 +07:00 [Debug] Hosting starting
2019-01-15 12:06:13.469 +07:00 [Information] User profile is available. Using '"C:\Users\trinh\AppData\Local\ASP.NET\DataProtection-Keys"' as key repository and Windows DPAPI to encrypt keys at rest.
2019-01-15 12:06:13.484 +07:00 [Debug] Reading data from file '"C:\Users\trinh\AppData\Local\ASP.NET\DataProtection-Keys\key-5210719f-9c7d-4168-9380-d4395c2feb63.xml"'.
2019-01-15 12:06:13.640 +07:00 [Debug] Reading data from file '"C:\Users\trinh\AppData\Local\ASP.NET\DataProtection-Keys\key-80b36504-e74b-476e-b804-f11eb51ad77e.xml"'.
2019-01-15 12:06:13.653 +07:00 [Debug] Found key {5210719f-9c7d-4168-9380-d4395c2feb63}.
2019-01-15 12:06:13.666 +07:00 [Debug] Found key {80b36504-e74b-476e-b804-f11eb51ad77e}.
2019-01-15 12:06:13.686 +07:00 [Debug] Considering key {80b36504-e74b-476e-b804-f11eb51ad77e} with expiration date 2019-03-06 02:05:44Z as default key.
2019-01-15 12:06:13.716 +07:00 [Debug] Forwarded activator type request from "Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Version=2.1.1.0, Culture=neutral, PublicKeyToken=adb9793829ddae60" to "Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60"
2019-01-15 12:06:13.717 +07:00 [Debug] Decrypting secret element using Windows DPAPI.
2019-01-15 12:06:13.720 +07:00 [Debug] Forwarded activator type request from "Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Version=2.1.1.0, Culture=neutral, PublicKeyToken=adb9793829ddae60" to "Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60"
2019-01-15 12:06:13.722 +07:00 [Debug] Opening CNG algorithm '"AES"' from provider 'null' with chaining mode CBC.
2019-01-15 12:06:13.726 +07:00 [Debug] Opening CNG algorithm '"SHA256"' from provider 'null' with HMAC.
2019-01-15 12:06:13.733 +07:00 [Debug] Using key {80b36504-e74b-476e-b804-f11eb51ad77e} as the default key.
2019-01-15 12:06:13.734 +07:00 [Debug] Key ring with default key {80b36504-e74b-476e-b804-f11eb51ad77e} was loaded during application startup.
2019-01-15 12:06:13.922 +07:00 [Debug] Compatibility switch "AllowInputFormatterExceptionMessages" in type "MvcJsonOptions" is using compatibility value True for version Version_2_1
2019-01-15 12:06:14.018 +07:00 [Debug] Compatibility switch "AllowCombiningAuthorizeFilters" in type "MvcOptions" is using compatibility value True for version Version_2_1
2019-01-15 12:06:14.018 +07:00 [Debug] Compatibility switch "AllowBindingHeaderValuesToNonStringModelTypes" in type "MvcOptions" is using compatibility value True for version Version_2_1
2019-01-15 12:06:14.019 +07:00 [Debug] Compatibility switch "AllowValidatingTopLevelNodes" in type "MvcOptions" is using compatibility value True for version Version_2_1
2019-01-15 12:06:14.019 +07:00 [Debug] Compatibility switch "InputFormatterExceptionPolicy" in type "MvcOptions" is using compatibility value MalformedInputExceptions for version Version_2_1
2019-01-15 12:06:14.019 +07:00 [Debug] Compatibility switch "SuppressBindingUndefinedValueToEnumType" in type "MvcOptions" is using compatibility value True for version Version_2_1
2019-01-15 12:06:14.168 +07:00 [Debug] Compatibility switch "AllowAreas" in type "RazorPagesOptions" is using compatibility value True for version Version_2_1
2019-01-15 12:06:14.168 +07:00 [Debug] Compatibility switch "AllowMappingHeadRequestsToGetHandler" in type "RazorPagesOptions" is using compatibility value True for version Version_2_1
2019-01-15 12:06:14.268 +07:00 [Debug] Compatibility switch "SuppressTempDataAttributePrefix" in type "MvcViewOptions" is using compatibility value True for version Version_2_1
2019-01-15 12:06:14.390 +07:00 [Debug] Registered model binder providers, in the following order: ["Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider", "Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider", "Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider", "Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider", "Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider", "Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider", "Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider", "Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider", "Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider", "Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider", "Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider", "Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider", "Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider", "Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider", "Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider", "Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexTypeModelBinderProvider"]
2019-01-15 12:06:14.660 +07:00 [Debug] Failed to locate the development https certificate at 'null'.
2019-01-15 12:06:14.908 +07:00 [Debug] Hosting started
2019-01-15 12:06:14.908 +07:00 [Debug] Loaded hosting startup assembly "BookingForm"
2019-01-15 12:06:14.908 +07:00 [Debug] Loaded hosting startup assembly "Microsoft.AspNetCore.Server.IISIntegration"
2019-01-15 12:06:15.168 +07:00 [Debug] Connection id ""0HLJQKSMEOTP7"" started.
2019-01-15 12:06:15.394 +07:00 [Information] Request starting HTTP/1.1 GET http://localhost:44357/  
2019-01-15 12:06:15.405 +07:00 [Debug] Wildcard detected, all requests with hosts will be allowed.
2019-01-15 12:06:15.569 +07:00 [Debug] The request path "/" does not match a supported file type
2019-01-15 12:06:15.612 +07:00 [Debug] AuthenticationScheme: "Identity.Application" was not authenticated.
2019-01-15 12:06:17.026 +07:00 [Debug] Request successfully matched the route with name '"default"' and template '"{controller=Home}/{action=Index}/{id?}"'.
2019-01-15 12:06:17.096 +07:00 [Information] Route matched with "{action = \"Index\", controller = \"Home\", page = \"\", area = \"\"}". Executing action "BookingForm.Controllers.HomeController.Index (BookingForm)"
2019-01-15 12:06:17.097 +07:00 [Debug] Execution plan of "authorization" filters (in the following order): ["Microsoft.AspNetCore.Mvc.Authorization.AuthorizeFilter"]
2019-01-15 12:06:17.098 +07:00 [Debug] Execution plan of "resource" filters (in the following order): ["Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter"]
2019-01-15 12:06:17.098 +07:00 [Debug] Execution plan of "action" filters (in the following order): ["Microsoft.AspNetCore.Mvc.Internal.ControllerActionFilter (Order: -2147483648)", "Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter"]
2019-01-15 12:06:17.098 +07:00 [Debug] Execution plan of "exception" filters (in the following order): ["None"]
2019-01-15 12:06:17.098 +07:00 [Debug] Execution plan of "result" filters (in the following order): ["Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter"]
2019-01-15 12:06:17.120 +07:00 [Information] Authorization failed.
2019-01-15 12:06:17.121 +07:00 [Information] Authorization failed for the request at filter '"Microsoft.AspNetCore.Mvc.Authorization.AuthorizeFilter"'.
2019-01-15 12:06:17.131 +07:00 [Information] Executing ChallengeResult with authentication schemes ([]).
2019-01-15 12:06:17.215 +07:00 [Information] AuthenticationScheme: "Identity.Application" was challenged.
2019-01-15 12:06:17.221 +07:00 [Information] Executed action "BookingForm.Controllers.HomeController.Index (BookingForm)" in 116.5347ms
2019-01-15 12:06:17.243 +07:00 [Debug] Connection id ""0HLJQKSMEOTP7"" completed keep alive response.
2019-01-15 12:06:17.250 +07:00 [Information] Request finished in 1857.7453ms 302 
2019-01-15 12:06:17.276 +07:00 [Information] Request starting HTTP/1.1 GET http://localhost:44357/Identity/Account/Login?ReturnUrl=%2F  
2019-01-15 12:06:17.277 +07:00 [Debug] The request path "/Identity/Account/Login" does not match a supported file type
2019-01-15 12:06:17.278 +07:00 [Debug] AuthenticationScheme: "Identity.Application" was not authenticated.
2019-01-15 12:06:17.279 +07:00 [Debug] Request successfully matched the route with name 'null' and template '"Identity/Account/Login"'.
2019-01-15 12:06:17.286 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/AccessDenied.cshtml"'.
2019-01-15 12:06:17.286 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/ConfirmEmail.cshtml"'.
2019-01-15 12:06:17.287 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/ExternalLogin.cshtml"'.
2019-01-15 12:06:17.287 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/ForgotPassword.cshtml"'.
2019-01-15 12:06:17.287 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/ForgotPasswordConfirmation.cshtml"'.
2019-01-15 12:06:17.288 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Lockout.cshtml"'.
2019-01-15 12:06:17.288 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Login.cshtml"'.
2019-01-15 12:06:17.288 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/LoginWith2fa.cshtml"'.
2019-01-15 12:06:17.288 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/LoginWithRecoveryCode.cshtml"'.
2019-01-15 12:06:17.288 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Logout.cshtml"'.
2019-01-15 12:06:17.288 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/ChangePassword.cshtml"'.
2019-01-15 12:06:17.288 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/DeletePersonalData.cshtml"'.
2019-01-15 12:06:17.288 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/Disable2fa.cshtml"'.
2019-01-15 12:06:17.288 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/DownloadPersonalData.cshtml"'.
2019-01-15 12:06:17.288 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/EnableAuthenticator.cshtml"'.
2019-01-15 12:06:17.288 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/ExternalLogins.cshtml"'.
2019-01-15 12:06:17.288 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/GenerateRecoveryCodes.cshtml"'.
2019-01-15 12:06:17.288 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/Index.cshtml"'.
2019-01-15 12:06:17.289 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/PersonalData.cshtml"'.
2019-01-15 12:06:17.289 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/ResetAuthenticator.cshtml"'.
2019-01-15 12:06:17.289 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/SetPassword.cshtml"'.
2019-01-15 12:06:17.289 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/TwoFactorAuthentication.cshtml"'.
2019-01-15 12:06:17.289 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/_ChangePassword.cshtml"'.
2019-01-15 12:06:17.289 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/_Layout.cshtml"'.
2019-01-15 12:06:17.289 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/_ManageNav.cshtml"'.
2019-01-15 12:06:17.289 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/_StatusMessage.cshtml"'.
2019-01-15 12:06:17.289 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Manage/_ViewImports.cshtml"'.
2019-01-15 12:06:17.289 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/Register.cshtml"'.
2019-01-15 12:06:17.290 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/ResetPassword.cshtml"'.
2019-01-15 12:06:17.291 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/ResetPasswordConfirmation.cshtml"'.
2019-01-15 12:06:17.291 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Account/_ViewImports.cshtml"'.
2019-01-15 12:06:17.292 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/Error.cshtml"'.
2019-01-15 12:06:17.292 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/_ValidationScriptsPartial.cshtml"'.
2019-01-15 12:06:17.292 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/_ViewImports.cshtml"'.
2019-01-15 12:06:17.292 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Areas/Identity/Pages/_ViewStart.cshtml"'.
2019-01-15 12:06:17.292 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Views/Admin/Additional.cshtml"'.
2019-01-15 12:06:17.292 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Views/Admin/Approve.cshtml"'.
2019-01-15 12:06:17.292 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Views/Admin/Cancelled.cshtml"'.
2019-01-15 12:06:17.292 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Views/Admin/Choose.cshtml"'.
2019-01-15 12:06:17.292 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Views/Admin/Confirm.cshtml"'.
2019-01-15 12:06:17.292 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Views/Admin/Dashboard.cshtml"'.
2019-01-15 12:06:17.293 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Views/Admin/Date.cshtml"'.
2019-01-15 12:06:17.293 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Views/Admin/Index.cshtml"'.
2019-01-15 12:06:17.298 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Views/Admin/List.cshtml"'.
2019-01-15 12:06:17.298 +07:00 [Debug] Initializing Razor view compiler with compiled view: '"/Views/Admin/Multi.cshtml"'.
